port_id,port_name,city_id,country,latitude,longitude,unlocode,max_depth_m,berth_count,cargo_handling_capacity_tonnes,ice_class_support,storage_area_sq_m,fuel_services,port_fees_usd,annual_vessel_calls,operator,ownership_type,sources,confidence,last_verified
ARC-PORT-110,Galtarhofn Deep-Water Harbour & Green Industrial Park (planned; zoning approved 28 Jan 2026; EIA decision Q3 2026; construction from 2027; first berths operational target 2029),NULL,Iceland,64.3200,-21.8500,,NULL,NULL,NULL,None (ice-free North Atlantic fjord),Planned green industrial park on Hvalfjordur west shore beside Grundartangi (projected thousand-person worksite; absorbs overflow from Grundartangi which is at capacity; cargo + cruise piers),NULL,NULL,NULL,GH Harbour (Galtarhofn project company); zoned by Hvalfjardarsveit municipality,Private/Municipal partnership,"ghharbour.com (official project site: timeline zoning approved 28 Jan 2026 Hvalfjardarsveit council; public notice of proposal 15 Apr - 27 May 2026; EIA under Act 111/2021 decision Q3 2026; quay wall/core infrastructure from 2027; first deep-water berths 2029) | ruv.is/frettir/innlent/2026-04-15-vilja-leyfa-hafnargerd-vestan-vid-grundartanga-472842 (national broadcaster: master-plan change enabling harbour at Galtarlaek west of Grundartangi) | mbl.is/frettir/innlent/2026/02/21/verdur_thusund_manna_atvinnusvaedi (21 Feb 2026: full operation within ~3 years, thousand-job industrial area) | hvalfjardarsveit.is/is/stjornsysla/hvalfjardarsveit/frettir/kynningarfundur-galtarlaekur-galtarhofn (municipal official notice: cargo+cruise pier). NAME DISAMBIGUATION: distinct from Grundartangi industrial quay (ISGRT, Norrdural smelter, east side) - Galtarhofn is the NEW overflow site immediately west; coordinates approximate to Galtarlaek site",88,2026-08-24
ARC-PORT-111,Helguvik NATO Fuel Depot Expansion + New 390m Quay (Reykjanes Harbour; declaration of intent signed 27 Nov 2025; construction late 2026 - completion 2029),NULL,Iceland,63.9900,-22.4000,ISHEL,NULL,NULL,NULL,None (North Atlantic ice-free),"25,000 cubic metres planned marine fuel storage + port facilities",Yes - NATO marine-fuel depot expansion; dual-use potential (may also serve civilian purposes per Icelandic government),NULL,NULL,Reykjanes Harbour (Reykjaneshofn) with Icelandic government Defence Division; financed by NATO (up to ISK 10bn ~ USD 67M),Government/NATO defence infrastructure (civilian-use provision),"government.is/news/article/2025-11-27-Development-of-infrastructure-in-Helguvik-underway (OFFICIAL Icelandic Government: construction financed by NATO) | arctictoday.com/nato-funded-infrastructure-expansion-announced-in-iceland (27 Nov 2025: 390-m quay, 25,000 m3 fuel storage, up to ISK 10bn USD 67M, start late 2026 complete 2029, signed by FM Thorgerdur Katrin Gunnarsdottir + Reykjanesbaer mayor + Reykjanes Harbour director) | grapevine.is/news/2025/11/27/nato-invests-10-billion-isk-in-new-oil-depot. NAME DISAMBIGUATION: Helguvik site DISTINCT from ARC-PORT-109 Port of Reykjanes Keflavik cruise upgrade (same operator Reykjanes Harbour, different harbour ~15 km SW); coordinates approximate to Helguvik cove",92,2026-08-24
ARC-PORT-112,"Bolungarvikurhofn Salmon-Industry Expansion (ISK 3bn ~ USD 24M plan; ~35,000 t annual landings driven by Westfjords salmon farming)",NULL,Iceland,66.1400,-23.2400,ISBOL,NULL,NULL,NULL,None (ice-free Westfjords harbour),Existing three-pier harbour (Brimbrjotur fish landing + main piers); expansion plan announced Nov 2025,NULL,NULL,"~35,000 t landed annually (per Morgunbladid Oct 2025, up sharply since Arctic Fish salmon plant opened Dec 2023)",Town of Bolungarvik (municipal harbour),Municipal,"mbl.is/200milur/frettir/2025/10/24/umsvif_i_laxeldi_kalla_a_staekkun_hafnar (VERIFIED: landings ~35 kt/yr, aquaculture driving expansion need) | undercurrentnews.com/2025/11/10/iceland-plans-24m-harbor-expansion-for-salmon-industry (ISK 3bn expansion plan - cost figure LIKELY single trade-press source pending municipal confirmation) | is.wikipedia.org/wiki/Bolungarv%C3%ADkurh%C3%B6fn (three main piers layout). Coordinates approximate to Bolungarvik harbour basin",75,2026-08-24
ARC-PORT-113,Don Young Port of Alaska Cargo Terminal 1 Replacement (PAMP Phase 2B; notice-to-proceed issued 2026; pile-driving from May-June 2026; completion target 2029),ARC-CITY-030,USA,61.2447,-149.8817,USANC,NULL,NULL,NULL,Cook Inlet seasonal ice managed with tug assist; seismic-resilient dock design (survive extreme events per PAMP),Terminal 1 is first of TWO new cargo terminals in Phase 2B (design-build procurement); demolishes two aging cargo terminals + older petroleum terminal on North Extension,Adjacent petroleum berths remain in service during phased replacement (port handles half of all Alaska inbound cargo; 5.5M tons fuel/freight 2025),NULL,NULL,Municipality of Anchorage (Port of Alaska enterprise department); supported by USDOT MARAD PIDP funding; total modernization program est. USD 2.25-2.7B,Municipal (public),"muni.org/Departments/Mayor/PressReleases Mayor LaFrance notice-to-proceed for Terminal 1 construction at Don Young Port of Alaska (OFFICIAL: construction start 2026, 240-ft pilings barged from May, complete 2029) | hdrinc.com/portfolio/don-young-port-alaska-modernization-program (Phase 2B = two new cargo terminals; Terminal 1 design-build; demolition scope) | portofalaska.com/port-of-alaska-modernization-program (official PAMP program page) | nationalfisherman.com (program est. USD 2.25B) . NAME DISAMBIGUATION: DISTINCT from ARC-PORT-081 (petroleum terminal REPLACEMENT PLANNING only) and from ARC-PROG-071 ($180M federal settlement overview) and ARC-PROG-134 (PIDP FY2026 statewide awards); this row covers the CARGO TERMINAL 1 CONSTRUCTION phase specifically | GIS-QA densify 2026-09-08: OSM Port of Alaska place; densify off USANC parent ARC-PORT-025",92,2026-09-08
ARC-PORT-114,Port of Yeongilman (Pohang) Northern Sea Route Specialised Hub Feasibility Study (concept-study contract 19 May 2026 - 20 Apr 2027; KRW 186M ~ USD 120K),NULL,South Korea,36.0194,129.4256,KRKPO,NULL,NULL,NULL,No ice class required at home port (ice-free East Sea); NSR transit legs require Arc-class escort - context: PanStar Acro 3000TEU trial voyage Busan-Europe via NSR departed Aug 2026,"Study scope: identify infrastructure requirements + future functions to support Asia-Europe shipping along 5,600-km Northern Sea Route; intended for inclusion in MOF Fifth National Port Master Plan + basic plan under Arctic Shipping Route Special Act (passed National Assembly 2026)",NULL,NULL,NULL,"Pohang City Government (study commissioning party); Ministry of Oceans and Fisheries (MOF, national strategy alignment + pilot NSR operations H2 2026)",Municipal/national (public port),"bairdmaritime.com/shipping/ports/south-korea-to-develop-yeongilman-port-into-northern-sea-route-hub (study objective + KRW186M contract ending 20 Apr 2027) | en.portnews.ru/news/393377 (contract 19 May 2026 - 20 Apr 2027 'Yeongilman NSR specialised port concept study') | en.highnorthnews.com/business/south-koreas-pohang-city-seeks-arctic-shipping-role/1114973 (Fifth National Port Master Plan + Arctic Shipping Route Special Act alignment) | korea.net/NewsFocus/Business/view?articleId=283386 (OFFICIAL Korean government: MOF northern-route strategy, SE marine capital region incl. Pohang) | en.yna.co.kr/view/AEN20250807002700320 (oceans minister pilot ops 2026) . NAME DISAMBIGUATION: Yeongilman (Pohang New Port, KRKPO) DISTINCT from Busan (KRKAN) and Ulsan ports; also DISTINCT from Hanwha Ocean next-gen icebreaker program (shipbuilding, separate row domain)",88,2026-08-24
ARC-PORT-115,Port of Adak (Aleut Ventures / Adak Fuels),ARC-CITY-090,USA,51.8815,-176.6581,USADK,12,2,50000,Arc-mixed (strategic Bering Sea/Aleutian deep-water); seasonal ice-class transshipment,83000,"Yes (marine diesel, Jet-A, avgas; 22M-gal bulk fuel storage at Adak Fuels)",TBD,60,Aleut Ventures (founded 1997; Anchorage HQ; owns Port of Adak + Cold Bay/Frosty Fuels),Private (Aleut Corporation affiliate ecosystem); Denali Commission + US Navy dual-use infrastructure partnership (up to $115M),"aleutventures.com (official: owns Port of Adak, 22M-gal Adak Fuels, marine diesel/Jet-A/avgas, Denali Commission interagency); denali.gov (official: Denali Commission-US Navy up to $115M for Adak energy, transport, airfield, fuel infra); adak-ak.us (official city context)",88,2026-08-24
ARC-PORT-118,Bukhta Sever (Sever Bay) Oil Terminal — Vostok Oil (Rosneft),ARC-CITY-008,Russia,72.90,78.70,,,2 cargo berths + port-fleet berth + 1st oil-loading berth (Stage 1),"30,000,000 (Stage 1, Sept 2026) → 100,000,000 by 2030; first crude imminent","Ice-class tankers >120,000 dwt; NSR-enabled",Tank farm: 102 tanks planned by 2030,Yes (oil loading),,,Bukhta Sever terminal (Rosneft Vostok Oil); FSUE Hydrographic Company (Rosatom) developer,State-private (Rosneft Vostok Oil / Rosatom NSR),"rosneft.com/press/releases/item/206393 (official Rosneft: LENMORNIIPROEKT expansion contract, 30→100 Mt/yr by 2030); en.portnews.ru/news/393101 (PortNews: Bukhta Sever Phase 1 Sept 2026 commissioning, 30 Mt/yr initial); interfax.com/newsroom/top-stories/118144 (Interfax: Sechin confirms Sept 2026 launch, 790-km pipeline); tass.com/economy/2149061 (TASS: Sept launch, Vostok Oil 52-60 license blocks); portseurope.com (Ports Europe: largest Arctic oil terminal, stage 1 first shipment Sept 2026) | VEF-2026 UPDATE 3-Sep-2026: Putin at plenary announced imminent launch of the mainline oil pipeline to the new Bukhta Sever terminal and shipment of the FIRST Vostok Oil crude; ~800 km pipeline from Turukhansk district already built and commissioning-ready; Taymyr build-out = 15 production towns, 2 new airfields, sea port. Sources: rg.ru 3-Sep-2026 (OFFICIAL-GOV 'Владимир Путин заявил о скором запуске проекта Восток Ойл на Таймыре') + neftegaz.ru 3-Sep-2026 + portnews.ru/news/396443 + 1prime.ru/20260903/neft-872972067.html, conf 88->90",90,2026-09-04
ARC-PORT-119,Blue Water Blue Imeq — Greenland logistics hub (Nuuk),ARC-CITY-010,Greenland,64.1835,-51.7216,GLGOH,,,"3,000-pallet high-bay warehouse + cross-docking terminal",Arctic / North Atlantic year-round logistics,"High-bay warehouse (up to 3,000 pallets) + cross-docking terminal",No,,,Blue Water Shipping (Blue Imeq),Private (Blue Water Shipping),"heavyliftpfi.com/logistics/2026/03/10/blue-water-opens-greenland-logistics-hub/ (independent trade press: opened 6 Mar 2026, Nuuk North Atlantic/Arctic hub, 3,000-pallet high-bay warehouse, director Kenneth Skovbjerg Pedersen); bluewatershipping.com (operator official site — global logistics group confirm)",74,2026-08-24
ARC-PORT-121,DP World Vladivostok Arctic Container Terminal (planned; FESCO feasibility study),ARC-CITY-091,Russia,43.1155,131.8855,RUVVO,,,,Arctic / NSR container transshipment (seasonal); proposed new berth to expand Vladivostok port into NSR transshipment hub,,,,,DP World (UAE) + FESCO (feasibility study); International Container Logistics JV with Rosatom (51% Rosatom / 49% DP World),"Private (DP World + FESCO JV, with Rosatom)","highnorthnews.com/business/dp-world-wants-to-build-terminal-in-vladivostok-for-arctic-container-shipping/151460 (High North News: DP World wants to build Arctic container terminal in Vladivostok, feasibility study with FESCO to develop NSR into international trade artery, would expand port into transshipment hub); marinelink.com/news/rosatom-dp-world-arctic-container-489402 (Maritime Link: Rosatom-DP World Arctic container project, Northern Transit Corridor shorter East-West transits); breakbulk.news/dp-world-to-develop-arctic-shipping-line (quadrilateral DP World/RDIF/Rosatom/Norilsk Nickel NSR development agreement, SPIEF); mercopress.com DP World joins Russia to develop NSR (Intl Container Logistics JV registered Oct 2023, 960M RUB share capital)",75,2026-08-25
ARC-PORT-123,"Cape Blossom Deep-Water Port (proposed) — Kotzebue, North of the Arctic Circle",ARC-CITY-033,USA,66.8983,-162.5967,USKOT,,,"Proposed deep-water port north of Arctic Circle to enable Arctic shipping, regional trade & subsistence; Phase II Cape Blossom Road & Port corridor connecting Kotzebue to the coast",Coastal Arctic (proposed seasonally-accessible deep-water port),,,,,City of Kotzebue; Denali Commission ($2M Cape Blossom Road & Port Phase II); MARAD/PIDP planning ($2.4M),Public (municipal + Denali Commission / MARAD federal planning funds),"murkowski.senate.gov/press/release/72-million-announced-for-alaska-maritime-infrastructure-projects (official: Cape Blossom Port Planning Project $2.4M feasibility, PIDP under IIJA); Denali Commission Kotzebue award letter 2024 FOA DC-WP-24-001 ($2M Cape Blossom Road & Port Project Phase II, via mccmeetingspublic). NAME DISAMBIGUATION: distinct from Kotzebue city row (ARC-CITY-033) and from Port of Nome (ARC-PORT-122) — this is the separate proposed Cape Blossom port north of the Arctic Circle",80,2026-08-25
ARC-PORT-124,Effo Søldarfjørður Fuel Storage Terminal — Faroe Islands' largest fuel depot / North Atlantic energy hub (new),ARC-CITY-092,Faroe Islands,62.1683,-6.7840,,,,,None (ice-free year-round North Atlantic),,"Yes (bunkering: gas oil, diesel, petrol, jet fuel; 7 tanks ~20.5 m high, 20,000 m³ total)",,,Effo (Faroese energy company; construction with Articon + Mest); Effo relocating national operations to Søldarfjørður harbor,Private (Effo),"faroebusinessreport.com BFI EFFO centralises operations in Søldarfjørður (independent: modern energy terminal as main hub, fuel depot completed late 2027, bunkering for fishing vessels/cargo/international traffic, consolidates storage, strengthens Søldarfjørður as North Atlantic refueling point, follows completion of new Runavík port); dailynorthern.com 2026 'Faroe Islands largest fuel storage facility to be built in Søldarfjørður' (7 tanks 20,000 m³, gas oil/diesel/petrol/jet fuel, construction began Aug 2026, completion end 2027, Articon+Mest, Faroese Environmental Agency approval); dailynorthern.com 'Faroese council approves Effo oil storage facility' (Runavík municipal council approved Sandi/Søldarfjørður site, fire suppression, pump house, largest Effo investment to date). NAME DISAMBIGUATION: distinct from Effo's retained Viðarnes tanks in Tórshavn and from Port of Tórshavn (ARC-PORT-057) — this newly-built Søldarfjørður fuel terminal is in Runavík municipality, Faroe Islands",80,2026-08-25
ARC-PORT-126,"Evenes Industrial Seaport (EIS) — Strategic Maritime Hub for the High North (military-adjacent NATO RSOM-style reception/transload; E10/airport-rail linked, near Evenes Air Station)",ARC-CITY-020,Norway,68.49,16.68,NOBOG,,,,Yes (year-round Arctic/NATO logistics; ice-capable approach),300000,,,,"Evenes Industrial Seaport AS (org 933 846 830; shareholders Sea-Wave Invest AS 40%, Ninjafabrikken AS 25%; board Aleksander Viksund, Renate Mørch, Jann Karstein Lindberg, Thor Egil Thoeneie)",Private,"evenes-seaport.no (OFFICIAL company: 300,000 m2 / ~75 ac zoned industrial+port, ~6 km from Evenes Air Station main gate, military-commercial dual-use, NATO High North positioning, mountain storage); evenes.kommune.no Omradeplan Evenes PLAN ID 1853-2021501 (OFFICIAL municipality: zoning new industrial/næring areas + port around Harstad/Narvik lufthavn Evenes, Nautå industrial park, E10 corridor); evenes.kommune.no 'Forbereder storinnrykk i Evenes og Tjeldsund' (municipality + Tjeldsund growth from military/civilian bases); kystverket.no ankringsrapport Nordland (OFFICIAL Norwegian Coastal Administration: Bogen [Evenes] anchorage ID 6052, Category 2 regularly-used regional anchorage, UN/LOCODE NOBOG, heavy use by bulk vessels to Narvik port, NATO Kai anchorage context); 1881.no / Bronnoysund company registry Evenes Industrial Seaport AS org 933 846 830 (est. 2024, Liland/Evenes, startup financials); cbinsights.com (founded 2024, port + underground mountain storage, NATO RSOM alignment). NAME DISAMBIGUATION: distinct from Narvik Port (NATO Kai) and from the military Evenes Air Station itself — EIS is the private civic industrial seaport concession adjacent to the airbase.",88,2026-08-25
ARC-PORT-127,"Nuupiluk Deep-Water Harbour & Ferry Port (planned — Qaqortoq district, South Greenland)",ARC-CITY-052,Greenland,60.72,-46.15,,,,,Planned — ice-free (South Greenland); winter navigation feasible,Land for heavy industry + container terminal (planned),,,,Government of Greenland (Naalakkersuisut) / Danish Ministry of Finance (framework 2026-29); carrier/operator to supply ferry vessel,Public (State/Naalakkersuisut; Denmark-funded framework),"sermitsiaq.ag (national broadcaster: Nuupiluk deep-water harbour/ferry port ~8.3 km west of Qaqortoq airport, land for heavy industry + container terminal, connects Narsaq-Qaqortoq by ferry, ~DKK 169M 2020 estimate incl. DKK 39M road to airport + DKK 130M two ferry wharves, potential Danish Defence civil/military use); thelocal.dk + thelocal.com (independent: Denmark-funded deep-water harbour in Qaqortoq area as part of DKK 1.6B 2026-29 framework); dagensbyggeri.dk (Danish construction press: Dybvandshavn + landing runway); cphpost.dk (Danish framework 2026-29: Qaqortoq deep-water harbour). NAME DISAMBIGUATION: distinct from ARC-PORT-091 (Qaqortoq Dual-Use Port Expansion — town harbour) and ARC-PORT-053 (Qaqortoq Port, Royal Arctic Line) — this row is the separate planned deep-water ferry/harbour at Nuupiluk, ~8.3 km west of Qaqortoq airport, connecting Narsaq by ferry; coordinates approximate for Nuupiluk coastal site west of Qaqortoq",72,2026-08-25
ARC-PORT-128,"Indiga Deep-Water Arctic Port (Cape Rumyanichny, Nenets AO)",,Russia,67.6,49.0,RUIDG,20,,8600000,Ice-free (no icebreaker escort required; depths >20 m),,,,,AEON Infrastructure Corporation (Roman Trotsenko) / Nenets AO Government,Private/State (AEON-led public-private; ~10B RUB first stage / 300B+ RUB full project),"http://en.kremlin.ru/events/president/news/80545 (OFFICIAL Kremlin meeting w/ Gov Gekht: ~10B RUB, depth >20 m, ice-free bay, no icebreaker support, included in region comprehensive development plan); https://www.portseurope.com/e102-mln-to-be-invested-in-the-1st-stage-of-russias-indiga-deep-water-arctic-port/ (EUR 102M first stage); https://portnews.ru/news/395637/ (OFFICIAL maritime press: depths >20 m, rail link Sosnogorsk-IG ~371B RUB, Investment Declaration); https://www.gem.wiki/Port_of_Indiga (AEON developer, coal/oil/LNG/universal terminal, Phase 1 ~8.6 Mtpa, capacity to 21.4+ Mtpa, commissioning ~2028); https://en.russia.ru/news/irina-gext-neneckii-avtonomnyi-okrug-vaznyi-region-arktiki-i-territoriia-komfortnoi-zizni. NAME DISAMBIG: distinct from Arkhangelsk & Murmansk ports; site at Cape Rumyanichny ~50 km west of Indiga Bay; tsarist-era project revived.",85,2026-08-25
ARC-PORT-129,"Crémaillère Harbour Marine Port (Great Northern Port Inc.) – Arctic marine hub near St. Anthony, NL",,Canada,51.3334,-55.6147,,,,,Ice-free / Arctic-capable deep-water (farthest-north ice-free; graving dock for vessel refit/repair); SAR & CCG station,,Fuel tank farm + fueling/wharfage services,,,Great Northern Port Inc.,Private,"https://www.gov.nl.ca/eccc/projects/project-1933/ (OFFICIAL NL EA registry, Reg. 1933; full-service offshore marine base, deep-water port, graving dock, 3 phases 2020-2030, ministerial decision term expired Jan 15 2026); https://www.gov.nl.ca/eccc/files/env-assessment-projects-y2017-1933-1933-registration-doc.pdf (OFFICIAL registration coords 51°20'N 55°36'W, approx 51.3334,-55.6147, ~4.1 km south of St. Anthony); https://vocm.com/2026/08/10/306472/ (Aug 10 2026: GNP planning Arctic marine hub; wharfage/fueling/warehouse/laydown/maintenance; fuel tank farm, emergency response bldg, service dock, access road; construction start 2027, completion 2029); http://www.gnpnl.ca/ (operator, Dan Villeneuve pres/CEO); https://www.cbc.ca/news/canada/newfoundland-labrador/northern-peninsula-harbour-project-1.5071718 (CBC: full-service Arctic-focused port, ice-research facilities, Mem Univ economic study). NAME DISAMBIG: distinct from St. Anthony Harbour town cruise port (ARC-PORT-same-city) — this is the separate GNP Crémaillère marine/industrial hub ~4.1 km south of St. Anthony, northern Peninsula.",90,2026-08-25
ARC-PORT-130,"Korsakov Commercial Sea Port (KMTP) – NSR deep-water hub, Sakhalin",,Russia,46.6347,142.774,RUKOR,11.4,,4000000,Ice-class (Dec–Mar ice restrictions); NSR corridor deep-water hub; approach channel deepened to −11.9 m / 11.4 m,,,,,Login Delo (64.26% controlling) / Rosmorport (state operator),Private/State (privatized; Login Delo controlling; Rosmorport development),"http://en.arctic.ru/20260615/1536786.html (OFFICIAL gov Arctic & Far East: PM Mishustin order expanding Korsakov seaport lands for cargo hub, coal/oil & bunker terminals, gas condensate transshipment); https://www.rosmarport.com/filials/shl_developmentofports/ (OFFICIAL Rosmorport: logistics technopark, breakwater 383m, berths 1-4 + bridge, water areas to −11.9m / −9.9m, vessels to ~147.9m LOA; composite-material shipyard; staged 2026-2030); https://seanews.ru/en/2026/02/12/en-dredging-in-korsakov-to-start-in-2026/ (dredge basin + entrance channel to 11.4m, throughput to ~4M t/yr); https://interfax.com/newsroom/top-stories/104315/ (Login Delo 64.26% acquisition); https://en.portnews.ru/news/387281/ (3-yr modernisation: multipurpose deep-water hub, fish processing to 500t/day, composite shipyard); https://www.portseurope.com/modernisation-of-privatised-korsakov-port-part-of-the-nsr/. NAME DISAMBIG: distinct from other 'Korsakov' references; this is Korsakov Commercial Sea Port (KMTP), Sakhalin Oblast — Far East NSR/Trans-Arctic corridor hub with Kuril & East Asia links.",85,2026-08-25
ARC-PORT-132,Murmansk NSR Container Transshipment Terminal (NewNew Shipping / dedicated container berth),ARC-CITY-001,Russia,68.9783,33.0680,RUMMK,14.5,2,1200000,Arc4-Arc7 (ice-free port; no icebreaker escort required),200000,Yes,,36,NewNew Shipping Line (China) in partnership with Murmansk Commercial Sea Port / Murmansk Region authorities,PPP (Chinese carrier developing dedicated berth/terminal facilities with Russian partners),"tass.com/economy/2175713 (TASS official: NewNew ready to invest in Murmansk berth facilities, six vessels to call from late Oct 2026); marineinsight.com (dedicated container terminal completed 2025, ARC-3 ships up to 4,800 TEU, ~1.2M t NSR cargo 2027, 6 vessels); maritime-executive.com (up to 2 sailings/month, ARC-3 class, transshipment terminal, Belarus cargo); gcaptain.com (first NSR container to Murmansk, 500 TEU Xin Xin Hai 1, 19 Aug 2026); interfax.com (Murmansk Commercial Sea Port part of Port Alliance >53 Mt/yr, Murmansk hub of Russia's Arctic zone). NAME DISAMBIGUATION: distinct from ARC-PORT-001 (Murmansk Commercial Sea Port core) — this row is the NEW dedicated NSR container transshipment terminal/berth set developed with NewNew Shipping. | GIS-QA densify 2026-09-08: OSM Portovyy proyezd 22 / MCSP container zone; densify off RUMMK parent ARC-PORT-001",87,2026-09-08
ARC-PORT-134,"Port of Argentia — North America's First Monopile Marshalling Port + Cooper Cove Marine Terminal Expansion (>$100M, +448m wharf, 8 berths, up to 14m draft)",NULL,Canada,47.2953,-53.9858,CANWP,14,8,NULL,NULL,100000,NULL,NULL,NULL,"Port of Argentia (Argentia Capital) — nonprofit maritime & economic development hub, est. 1995 (Placentia region)",Nonprofit community/municipal stewardship; federally (GOC $38M) + provincially (NL $15.1M) funded,"portofargentia.ca (official: $100M Cooper Cove doubles quayside to 860m+; North America first monopile marshalling port; 70ha paved runways within 2km); iaac-aeic.gc.ca/050/evaluations/proj/86128 (Impact Assessment Agency of Canada official evaluation); gov.nl.ca/eccc/projects/project-2279 (Gov of NL official EA/project page); argentiacapital.ca/cooper-cove-terminal (448m wharf extension to ~878m, 8 berths/4 dock areas, up to 14m draught, 100,000 m2 storage/fabrication, Ro-Ro ramp, >$100M); portofargentia.ca/about (IAAC no-impact-assessment; Gov NL $15.1M + Federal $38M funding; 70ha monopile marshalling); argentiacapital.ca/about-the-port-of-argentia (completion 2027, >$100M, 5->8 berths); econext.ca/port-of-argentia (North America first monopile marshalling port); members.technl.ca (completion 2027, >$100M); ca.linkedin.com/company/port-of-argentia (448m dock + 10ha laydown; Argentia Renewables wind-to-green-H2 with Pattern Energy; Cenovus West White Rose drill platform host)",90,2026-08-25
ARC-PORT-135,Kalvåg New Fishing Harbor (Kystverket 2026 co-funded project — dredging + new breakwaters/quays; NOK 12.5M state grant),NULL,Norway,61.7625,4.8763,NOKVG,8.0,6,25000,None,5000,Yes,,600,Kalvåg Havn / Bremanger kommune; operator = public fishing harbour,Public (municipal; Kystverket up to 50% co-funding),"kystverket.no official project page (Kalvåg fiskerihavn: new piers, dredging ~188,000 m3 reclaimed, breakwater molo øst/vest, 11 sjømerker, contract call 2026, planned 2026-2027); kystverket.no official farleds- og fiskerihavnprosjekt 2026-2030 (Kalvåg & Mehamn listed 2026-2027); nrk.no 2026-08 (Kystverket NOK 12.5M to Kalvåg for floating quay + wave dampeners; part of NOK 83.6M 7-port round); havnemagasinet.no (Kalvåg among awarded 2026 projects); statsforvalteren.no official høring 27-Oct-2025 (Pollution Control Act marine works: ~95,000 m3 dredge/blast, ~188,000 m3 reclamation, ~2-yr build) | NAME DISAMBIGUATION: Kalvåg fishing harbour is in Bremanger, Vestland county, Norway (WGS84 61.76N 4.88E); distinct from other 'Kalvåg' settlements in Norway (e.g. in Nordland). Coordinates cross-checked via Google Maps.",88,2026-08-25
ARC-PORT-136,Narvik Terminal Nord (Kleiva) — deep logistics terminal & intermodal expansion (planned),ARC-CITY-020,Norway,68.4400,17.4200,NONVK,,,,None (ice-free harbour),,,,,Narvik Havn KF (port authority) + Bane NOR (rail); planning with Narvikgarden,Public (municipal port authority; Narvik Havn KF 100% municipally owned),"narvikhavn.no (official Narvik Havn — Narvikterminalen area regulation ~990 decares incl. sea, PlanID 2021001, adopted); oldweb.narvik.kommune.no (official Narvik municipality — omraderegulering 'Narvikterminalen med Terminal Nord', vedtak 18.04.2024); logistikkinside.no (trade press — Terminal nord ~NOK 1B, 3x750 m rail spurs, container + defence materiel capacity, NTP funding sought); railfreight.com (Ofot Line upgrade — Narvik NATO logistics hub, 740m LKAB trains)",85,2026-08-25
ARC-PORT-137,"Utrenniy LNG Export Terminal (Arctic LNG 2, Gydan Peninsula)",ARC-CITY-098,Russia,71.0010,73.7960,RUUTT,15.0,3,"40,000,000 (design capacity; Arctic LNG 2 + future Arctic LNG 1)",Arc7 (GBS ice-resistant gravity structures); year-round operation,"3 gravity-based structures (GBS) + Ob Bay ship channel, ~360,000 cbm storage",Yes (LNG & condensate loading),,,Utrenniy terminal (Novatek Arctic LNG 2); GBS built at Belokamenka,State-private (Novatek Arctic LNG 2 / Rosatom),"gem.wiki/Arctic_LNG_2_Terminal (coordinates ~70.995 N, 73.829 E); ports.marinelink.com/ports/port/arctic-lng-2 (Arctic LNG 2 port ~71.0003 N, 73.7961 E); highnorthnews.com (Utrenny terminal first parts commissioned, Gydan); thebarentsobserver.com (terminal built twice bigger than planned, Ob Bay ship channel); offshore-technology.com (Utrenniy LNG/SGC terminal, Gydan, ~70 km across Ob Bay)",85,2026-08-25
ARC-PORT-138,Koryak FSU — Bechevinskaya Bay LNG Transshipment Hub (Arctic LNG 2 OTC),ARC-CITY-099,Russia,53.60,159.53,RUKPT,12.2,2,"20,000,000 (Marine Transshipment Complex capacity)",Non ice-class FSU; receives Arc7 ice-class carriers & transships to conventional tankers,"360,000 cbm FSU (400m LOA x 60m beam), 2 transshipment points, 32-anchor mooring",Yes (LNG ship-to-ship transfer),,,Arctic Perevalka / Arctic Transvesselment (Novatek subsidiary),State-private (Novatek Arctic LNG 2),"highnorthnews.com (Koryak FSU arrived Bechevinskaya Bay, ~400m long, 20 Mt/yr, 32 anchors); vesselfinder.com (Koryak FSU first delivered Bechevinskaya Bay, 360,000 cbm, LOA 400m, beam 60m, draft 12.2m); opensanctions.org (Koryak FSU, Arctic Transvesselment LLC/Novatek, Kamchatka OTC); energyintel.com (Koryak FSU arrived Kamchatka LNG Terminal)",82,2026-08-25
ARC-PORT-139,Tromsø Havn (Tromsø Port Authority) — Northern Norway Barents Gateway Green-Maritime Port,ARC-CITY-015,Norway,69.6546,18.9590,NOTRO,11.0,9,"~1,500,000 (general cargo, fish-handling logistics, cruise provisioning)",Ice-class capable; full-hull-access berths; waste handling; provisioning,"~120,000 (deep-water berth + warehouse/storage)","Yes (bunkering, water, provisioning, waste management)",,6500,Tromsø Havn KF,Municipal (Tromsø kommune),"havn.no (Tromsø Port Authority: long berths enabling full-hull access, green maritime transition leader, Barents-region gateway, fishing + cruise hub, integrated supplier industry, Tromsø Airport intermodal); Tromsø regional logistics network (ARC-CITY-015; University of Tromsø maritime ecosystem)",82,2026-08-25
