program_id,program_name,country,city,latitude,longitude,program_type,key_benefits,eligibility,operator,status,official_url,sources,confidence,last_verified
ARC-FAC-011,Arctic Slope Regional Corporation (ASRC) - Alaska largest Alaska-owned industrial/gov-contracting capability hub,USA,"1230 Agvik St, Utqiaġvik (Browerville), Alaska (HQ); Anchorage + nationwide ops",71.2920855,-156.7836743,Alaska Native regional corporation / Arctic industrial & government-contracting capability hub,"Largest owned-and-operated Alaskan company (~$5.7B revenue; ~14,000 Iñupiaq shareholders; ~12,000 employees); 6 business lines: gov contract services (ASRC Federal), petroleum refining & marketing, energy support services, industrial services (ASRC Industrial), construction (ASRC Construction), natural resource development; North Slope oil & gas service leadership via ASRC Energy Services",N/A - ANCSA regional corporation; acts as industrial partner/contractor (federal & 8(a) contract channel),ASRC / ASRC Federal / ASRC Energy Services / ASRC Industrial / ASRC Construction,ACTIVE,https://asrc.com,"asrc.com (official: largest Alaska-owned, $5.7B, 6 lines, Utqiaġvik HQ); asrcenergy.com (official: largest North Slope oil & gas service provider); asrcindustrial.com (official: ASRC Industrial family, environmental/industrial contracting). NAME DISAMBIGUATION: ASRC is DISTINCT from Ukpeaġvik Iñupiat Corporation (UIC) - a separate Utqiaġvik village/regional corp (~$531M, 70+ subsidiaries) - do not merge GIS-1123 densify: OSM Nominatim 1230 Agvik St Utqiaġvik lat=71.2920855 lon=-156.7836743 (off shared town centroid -156.7887,71.2906; distinct from UIC 1250 Agvik).",92,2026-09-08
ARC-FAC-012,Bering Straits Native Corporation (BSNC) - Nome Arctic logistics & federal-contracting capability hub,USA,"Nome, Alaska (HQ); Anchorage main business office",64.5011,-165.4064,Alaska Native regional corporation / Arctic logistics & government-contracting capability hub,"Regional ANC for Inupiat/Siberian Yupik/Central Yupik; manages 2M acres subsurface + 145K acres surface/subsurface estates; ~$39.6M revenue, ~321 employees; Arctic gateway to federal & commercial clients - gov contracting, Arctic logistics, base ops support, IT, procurement, professional services (BSPS), DoD logistics (Bering Straits Logistics Services/BSLS), comms (Arcticom, acquired 2013)",N/A - ANCSA regional corporation; contractor/partner channel (SBA 8(a) subsidiaries incl. Paragon Professional Services),BSNC / Bering Straits Logistics Services / BSPS / Arcticom / Paragon Professional Services,ACTIVE,https://beringstraits.com,"beringstraits.com (official: Nome HQ/Anchorage office, regional ANC, gov contracting + Arctic logistics); sites.beringstraits.com/bsls (official BSLS: DoD logistics, transportation, warehousing); arcticom.com (official: BSNC telecom subsidiary since 2013)",85,2026-08-24
ARC-FAC-013,"Ukpeaġvik Iñupiat Corporation (UIC) - Utqiaġvik (Barrow) Arctic industrial, marine-transport & federal-contracting capability hub",USA,"1250 Agvik St, Utqiaġvik (Browerville), Alaska (HQ); Anchorage + national/international ops",71.2921895,-156.7849046,Alaska Native Village Corporation (ANCSA) / Arctic industrial & marine-transport capability hub,"One of Alaska's largest private companies (~$531.4M revenue; ~4,400-4,700 employees; 70-74 subsidiaries across 25+ sectors); $3B backlog + ~$25B project backlog/pipeline; capabilities: government contracting (Bowhead/UISG for DoD & federal agencies), heavy civil & Arctic construction, oilfield services, marine transportation (Bowhead Transport, ice/tundra North Slope ops), environmental consulting & remediation, engineering (UMIAQ Design), manufacturing, IT, real estate; Forbes 2025 America's Best Midsize Employer; #9 Alaska Business Monthly 2025 Top 49ers by gross revenue; Utqiaġvik/Arctic village corporation for 3,800+ Iñupiat shareholders","N/A - ANCSA village corporation; acts as industrial/contractor & partner channel (SBA 8(a) certified Qayaq Government Solutions, LLC since 2018)","UIC / UIC Government Services (UICGS) / Bowhead Family of Companies / UIC Commercial Services (UMIAQ Design, Siku Construction) / Qayaq Government Solutions",ACTIVE,https://uicalaska.com,"uicalaska.com (official: 74 subsidiaries, ~4,700 employees, $3B backlog, marine transport, Arctic construction, Barrow/Utqiaġvik); bowhead.com (official: UIC parent of Bowhead/UISG, DoD & federal gov services, marine ops, Springfield VA); linkedin.com/company/uicak (independent: 70+ subsidiaries, 25+ sectors, ~4,400 employees, $531.4M revenue, Forbes 2025 Best Midsize Employer, #9 AK Business Monthly 2025 Top 49ers). NAME DISAMBIGUATION: UIC is the Utqiaġvik VILLAGE corporation - DISTINCT from Arctic Slope Regional Corporation (ARC-FAC-011), the North Slope REGIONAL corporation, and from Kaktovik Holdings/Kaktovik Iñupiat Corporation and Inupiat Community of the Arctic Slope; do not merge GIS-1123 densify: OSM Nominatim 1250 Agvik St Utqiaġvik lat=71.2921895 lon=-156.7849046 (off shared town centroid; ~45m from ASRC 1230 Agvik).",92,2026-09-08
ARC-FAC-304,"Sokli Mining Project (Finnish Minerals Group) - Lapland Phosphate, Iron & REE Pilot Mine + Concentrator",Finland,"Savukoski, Eastern Lapland",67.8060,29.2800,Industrial critical-minerals mining project (pilot mine + pilot concentrator; feasibility/permitting phase),"EUR 65M state capitalisation (Government of Finland, 12 Feb 2026) to Finnish Minerals Group to advance Sokli: 2026-2028 feasibility study incl. building a pilot mine and pilot concentrator; targets phosphate + iron concentrates production 2027-2029 and examines potential for vermiculite, niobium and rare earth elements; Sokli phosphate reserves estimated at ~1/5 of EU phosphate needs; Sokli deposit in Savukoski = one of Europe's most significant sources of REE; environmental permitting begins with EIA launched 2026, separate pilot-operations permit decision expected summer 2026; EU Critical Raw Materials Act strategic-project status applied Jan 2026; strengthens EU phosphate + critical-minerals security in the High North",Finnish Minerals Group (fully state-owned special-assignment company) / Sokli Oy; minerals produced for EU CRMA critical-raw-materials + phosphate security,Finnish Minerals Group (state-owned) / Sokli Oy; Government of Finland (Ministry of Economic Affairs and Employment),ACTIVE (feasibility + pilot phase 2026-2028; production target 2027-2029; EIA launched 2026),https://valtioneuvosto.fi/en/-/state-to-capitalise-finnish-minerals-group-with-eur-65-million-to-advance-sokli-mining-project,"valtioneuvosto.fi press release 62/2026 12.2.2026 (official Finnish Government: EUR 65M capitalisation, feasibility study 2026-2028 incl. pilot mine + concentrator, phosphate 1/5 EU, REE, production 2027-2029, EIA 2026); sokli.fi/en/topical (official Sokli Oy: EU CRMA strategic-project application Jan 2026, next phase); yle.fi/a/74-20210142 (Finnish state broadcaster: EUR 65M state firm REE/phosphate); miningmetalnews.com + rareearthexchanges.com (independent: EUR 65M, pilot phase, phosphate-first)",89,2026-08-24
ARC-FAC-305,Svalbard Energi AS — Longyearbyen power & district-heat utility (coal→diesel→renewables),Svalbard (Norway),Longyearbyen,78.2465,15.4920,Industrial energy facility / municipal power & district-heat utility,"2023 coal→diesel transition after legacy coal-plant decommissioning; >1.2B NOK planned investment over 3-4 yrs toward renewables (wind, solar, seawater heat pumps) with diesel as bridging; owns/operates Longyearbyen electricity + district heating; air-quality monitoring; critical energy backbone for Svalbard main port/logistics hub",n/a (state-supported utility within Store Norske group; supplies Longyearbyen),Svalbard Energi AS (Store Norske government-owned group),ACTIVE — energy-system modernisation 2023-2027+; coal-to-diesel completed 2023; renewables build-out in progress,https://svalbard-energi.no,"svalbard-energi.no (official: founded 2023, electricity + district heating + air-quality services, HQ Longyearbyen); snsk.no (official Store Norske state-owned group: responsible for safe reliable electricity/district heating, coal→diesel 2023, >1.2B NOK investment toward renewables); regjeringen.no (official Norwegian govt Svalbard energy context)",85,2026-09-08
ARC-FAC-306,Sitnasuak Native Corporation (SNC) — Nome bulk-fuel storage & logistics terminal,USA (Alaska),Nome,64.4998,-165.4035,Industrial fuel-storage / logistics terminal + ANCSA village-corporation economic engine,"Bulk fuel storage & distribution, logistics, real-estate for Bering Strait communities; ~$130M annual revenue, 1,200+ employees across ~15 subsidiaries; $4.5M US Dept of Commerce EDA grant (Sept 2024) for economic development; critical fuel/energy supply chain for Nome deep-water-port build-out & rural Western Alaska",n/a (Alaska Native corporation economic-development enterprise; federal/EDA-funded capacity),"Sitnasuak Native Corporation (SNC; HQ 214 Front St, Nome, AK)",ACTIVE — fuel/logistics + economic-development; EDA-funded capacity expansion 2024-2025,https://snc.org,"snc.org (official: NAICS fuel storage & distribution, logistics, 1,200 employees/15 subsidiaries, ~$130M revenue, $4.5M EDA grant 2024-09-24); eda.gov (official US Economic Development Administration — Alaska grant recipient); commerce.alaska.gov (official Alaska DCCED arctic econ-dev context); rafs.net + shoresidepetroleum.com (independent Alaska rural/fuel-distribution context)",80,2026-09-08
ARC-FAC-307,Varanger KraftHydrogen AS Berlevåg Green Hydrogen Plant + Raggovidda (Haeolus),Norway,"Berlevåg, Øst-Finnmark (Raggovidda wind farm site; grid-constrained region)",70.8610,29.0983,"Industrial energy facility (green hydrogen / electrolysis, wind-integrated)","Carbon-free hydrogen produced from Raggovidda wind via electrolysis (2.5 MW electrolyser + hydrogen compressors + storage); NIB NOK 50M (EUR 4.3M) loan financing ~44% of project; EU Clean Hydrogen Partnership Haeolus ~EUR 6.9M (two 2 MW electrolysers - one alkaline one PEM - storage + fuel cell re-electrification); balances Varanger grid leveraging ~50% load-factor Raggovidda wind; targets hydrogen for maritime + terrestrial transport and green ammonia (Green Ammonia Berlevåg); Raggovidda Step 3 wind concession (103.0 MW, 350.20 GWh) under Varanger KraftHydrogen; addresses Øst-Finnmark grid capacity constraint (Statnett: limited to 1 MW new connections until >=2032)","Industrial/institutional offtakers & regional consumers; Varanger KraftHydrogen AS is the project company (concession holder for Raggovidda trinn 3); Haeolus consortium (SINTEF-led 2018-21, partners Hydrogenics Europe/Tecnalia/Univ Sannio/Varanger Kraftwind); research + demonstration focus","Varanger KraftHydrogen AS (subsidiary of Varanger Kraft, municipal-owned northern Norway utility est. 1938)",ACTIVE/DEVELOPING (Haeolus demo completed; Raggovidda trinn 3 concession active; NIB-funded 2.5 MW electrolyser + H2 production; grid-constrained expansion toward 100 MW off-grid supply),https://www.varanger-kraft.no/hydrogen/,"varanger-kraft.no/hydrogen (official Varanger KraftHydrogen: carbon-free H2 from wind via electrolysis, Haeolus R&D program, 100% renewable locally produced); varanger-kraft.no/produksjon/vindkraft/raggovidda-vindkraftverk (official: Varanger KraftHydrogen subsidiary, Raggovidda, green hydrogen); news.europawire.eu (NIB-Varanger Kraft: NOK 50M/EUR 4.3M ~44% of project, 2.5 MW electrolyser, Raggovidda ~50% load factor, regional use by late 2024); clean-hydrogen.europa.eu Haeolus (official EU: two 2 MW electrolysers, storage, fuel cell, ~EUR 6.9M / ~EUR 5.0M EU share); nve.no concession id=5119 (official NVE: Raggovidda trinn 3, 103.0 MW / 350.20 GWh, Varanger KraftHydrogen concession holder); energiteknikk.net 2026-04 (100 MW off-grid wind-to-H2 plan, Statnett 1 MW cap until 2032). NAME DISAMBIGUATION: DISTINCT from Sør-Varanger/Kirkenes area entities and from Grangex Sydvaranger mine (ARC-FAC-004) - separate companies/locations",88,2026-08-24
ARC-FAC-308,Evenes Industrial Seaport (EIS) — Strategic Maritime Hub for the High North,Norway,"Liland/Evenes, Nordland (near Harstad/Narvik; ~6 km from Evenes Airbase)",68.4940,16.6650,Industrial seaport / dual-use strategic logistics facility (private development under NATO RSOM),"Modern port adjacent to Evenes Airbase + Harstad/Narvik Lufthavn, E10 road + Ofotbanen/Malmbanen rail access; secure mountain-storage facilities; ~300,000 sq m (75 acres) across multiple cadasters under security umbrella; reception, transloading and onward movement of logistics aligned to NATO RSOM (Reception, Staging, Onward Movement) standards; dual-use military + commercial (NATO/US force support in the High North; Norway's host-nation-support concept); Aker Nscale Innovation Centre Narvik (NOK 100M/10-yr AI research with UiT) anchored at Kvandal site; connects Narvikterminalen Nord-Norge freight hub (E6, E10, Ofotbanen, TEN-T Core, Northern Axis) to large-volume cargo, vehicle, aircraft and supply throughput","Defence-sector and dual-use logistics anchors (NATO, US forces, military-industry), plus commercial maritime/industrial tenants; Norwegian-owned (Sea-Wave Invest AS 40%, Ninjafabrikken AS 25%); zoned for industrial + port use",Evenes Industrial Seaport AS (org. 933 846 830; board chair Aleksander Viksund; co-founder Jann K. Lindberg),"DEVELOPING (founded 2024-06-18; Kvandal groundbreaking 2026 with Minister of Digitalization Karianne Tung, Microsoft Norway, Nvidia, UiT; Aker Nscale Innovation Centre announced; pre-revenue development)",https://www.evenes-seaport.no/,"evenes-seaport.no (official EIS: strategic maritime hub High North, near Evenes airbase, security umbrella, ~300,000 sq m / 75 acres, ~6 km from airbase, dual-use); evenes-seaport.no/jann-k-lindberg (official board profile + co-founder background); cbinsights.com (EIS: port + underground mountain storage, NATO RSOM standards, founded 2024); proff.no org 933 846 830 (official Norwegian registry: founded 2024-06-18, NACE 68.2X leasing/port services, share capital NOK 1,793,000, address Nervien 251 Liland); linkedin.com/posts/evenes-industrial-seaport (Kvandal milestone: Minister Tung, Microsoft Norway, Nvidia, UiT, Aker Nscale NOK 100M/10yr); narvikhavn.no/en/knutepunkt-narvik (official Narvik Havn: Narvikterminalen Nord-Norge freight hub, E6/E10/Ofotbanen, TEN-T Core, Northern Axis). NAME DISAMBIGUATION: DISTINCT from Narvik Havn terminal (separate municipal port) and from Evenes municipality area plan - EIS is the private seaport/industrial development at Kvandal/Liland",84,2026-08-24
ARC-FAC-309,Arctic World Archive (AWA) - Piql long-term digital preservation vault,Norway (Svalbard),"Longyearbyen, Svalbard (Gruve 3 former mine)",78.2384,15.4446,"Data-preservation / long-term digital archive facility (nonprofit, UNESCO-aligned)","Deep-permafrost former coal-mine (Gruve 3) location gives climate-stable, high-security, disaster- and breach-resistant storage; Piql offline media rated for centuries; accepts international institutional deposits (world memory, cultural heritage, national data, music/museum archives); serves global disaster-resilience and sovereign-data-preservation goals","Institutions, governments, archives, museums, cultural and research bodies; nonprofit operators; partner deposit programs (no commercial walk-up service)","Arctic World Archive (AWA) nonprofit (HQ Gruve 3, Longyearbyen + Drammen office); Piql AS provides the offline storage technology",ACTIVE (founded 2017; UNESCO cooperation agreement signed Feb 2026; 2026 international deposit ceremony; ongoing deposits incl. music archives),https://arcticworldarchive.org/,"arcticworldarchive.org (official AWA: Gruve 3 Longyearbyen, permafrost vault, UNESCO cooperation, world-memory deposits, founded 2017, Piql; piql.com (official Piql: OAIS-compliant long-term storage, partner on AWA, 2026 Svalbard deposit demo); unesco.org (UNESCO digital-preservation mandate, cooperation context). NAME DISAMBIGUATION: distinct from Svalbard Museum (cultural/natural museum) and from SIOS (earth observation) - AWA is the permafrost data vault",86,2026-09-08
ARC-FAC-310,Where2O AS (now Tilsig AS) - Arctic IoT hydro/water-level measurement & Longyearbyen tech hub,Norway (Svalbard),"Longyearbyen, Svalbard (innovation office; Larvik HQ)",78.2238,15.6350,IoT instrumentation company (water-level/hydro measurement; supports Svalbard innovation hub),Low-power IoT water-level measurement stations instrument river systems for hydropower modelling; turnkey install/provisioning/calibration/maintenance/data-logistics; D3 measurement node works in remote/off-grid/limited-mobile areas; advances Longyearbyen as an Arctic tech-hub for water measurement; supports Norwegian hydropower sector and Arctic observing,"Hydropower operators, water authorities, research bodies; private-scale IoT deployments; remote/polar sites","Where2O AS (founded 2021; now branded Tilsig AS - HQ Larvik, innovation office Longyearbyen)",ACTIVE (small private company; innovation office in Longyearbyen; participating in Svalbard/regional energy & data discussions),https://where2o.com/,"where2o.com (official Where2O: Longyearbyen HQ, IoT water measurement stations, hydro modelling, turned-key service, 7 employees, founded 2021); tilsig.com (official Tilsig AS formerly Where2O: HQ Larvik + Longyearbyen innovation office, D3 low-power water-level node, remote/poorly-connected operation). NAME DISAMBIGUATION: Tilsig AS is the renamed Where2O (no relation to other Norwegian IoT risers like Divako, Soolo, Xepto; and distinct from Svalbard Energi the power producer)",80,2026-09-08
ARC-FAC-311,"Global Music Vault - Longyearbyen music preservation vault (1,000-yr medium)",Norway (Svalbard),"Longyearbyen, Svalbard (HQ; Oslo office)",78.2370,15.4500,Cultural-heritage music preservation vault (private nonprofit; Longyearbyen),"Purposes-built digital medium rated for >1,000 years to safeguard world music (indigenous to contemporary); long-term reliable accessibility; complements the broader Svalbard data-vault ecosystem (part of the same Longyearbyen preservation cluster); supports cultural heritage and disaster-resilient archiving","Music/audio rights-holders, national archives, cultural institutions, artists (deposit program; not a public listening service)",Global Music Vault (founded 2020; HQ Longyearbyen; distributed UK/Norway/SE team),ACTIVE (founded 2020; deposits and preservation programme; co-located in Longyearbyen preservation ecosystem with AWA),https://globalmusicvault.com/,"globalmusicvault.com (official Global Music Vault: founded 2020, HQ Longyearbyen + Oslo office, >1,000-year medium, world-music preservation, distributed UK/Norway/SE team); arcticworldarchive.org (official AWA context: Svalbard permafrost vault accepts music/cultural deposits - the preserved music vault ecosystem). NAME DISAMBIGUATION: distinct from Rockheim / Ringve / Music Archive Finland (national museums not Svalbard-based); GMV is the Longyearbyen-specific music vault",78,2026-09-08
ARC-FAC-312,Kystutviklingssenteret (Coastal Development Centre) — Kirkenes innovation & competence hub,Norway,Kirkenes (Øst-Finnmark),69.7275,30.0520,Innovation/competence centre (coastal green-tech & value-creation),"3M NOK national pilot (KDD) focused on coastal competence & value creation and green technology; builds national network of coastal development centres; partners NTNU 'Hav og Kyst', UiT, AHO; VR-centre project at Nothing Hill (Kirkenes); countering depopulation & sanctions-driven restructuring","Driven by Sør-Varanger Utvikling (SVU) with NTNU, UiT, AHO and national government (KDD) funding; regional stakeholder co-ownership",Sør-Varanger Utvikling AS / Kystutviklingssenteret,Pilot / active,https://www.kystutviklingssenter.no/,https://www.regjeringen.no/no/aktuelt/skal-teste-ut-kystutviklingssenter/id2931480/ ; https://sorvarangerutvikling.no/2022/12/02/ledig-stilling-som-prosjektleder-for-kystutviklingssenter/ ; https://www.kystutviklingssenter.no/nb/resultater/,88,2026-09-08
ARC-FAC-313,Statlig beredskapshub (State Emergency Preparedness Hub) — Kirkenes,Norway,Kirkenes,69.7300,30.0410,State security/emergency-preparedness hub (2026 budget proposal),"5M NOK pilot/startup line in 2026 state budget for a state preparedness hub in Kirkenes; strengthens total-beredskap, coastal & territorial readiness in Øst-Finnmark; anchored in Nordområdestrategien + Totalberedskapsmelding; coordinates with Øst-Finnmark municipalities",State project (regjeringen) under Ministry of Justice / DSB coordination; regional coordination with Øst-Finnmark municipalities,Norwegian state (regjeringen) / DSB,Proposed / planned (2026 budget),https://www.regjeringen.no/no/aktuelt/regjeringen-styrker-arbeidet-med-sikkerhet-og-beredskap/id3122316/,https://www.regjeringen.no/no/aktuelt/regjeringen-styrker-arbeidet-med-sikkerhet-og-beredskap/id3122316/ ; https://www.highnorthnews.com/politikk/105-millioner-kroner-til-styrking-av-ost-finnmark/150182,85,2026-09-08
ARC-FAC-314,KILA — Kirkenes Industrial Logistics Area AS (Tschudi) — Sør-Varanger industrial & logistics hub,Norway,Kirkenes (Sør-Varanger),69.7220,30.0550,Industrial logistics area / port-linked commercial & industrial land,"Industrial/commercial area in Kirkenes & Sydvaranger industroområde; parent Tschudi Kirkenes AS (established 2004, Org 986 879 781); supported næringsareal development (part of Øst-Finnmark package); designated E6/Slambanken access route to move heavy freight off town centre; anchors Kirkenes as Barents-region transport/logistics hub",Private AS (Org 986 879 781; parent Tschudi Kirkenes AS); industrial/commercial tenants; municipal næringsareal framework,KILA AS / Tschudi Kirkenes AS (dir. Audun Celius; chairman Felix Tschudi),Active (ongoing development),https://www.regnskapstall.no/informasjon-om-kirkenes-industrial-logistics-area-as-100993380S0,https://www.regnskapstall.no/informasjon-om-kirkenes-industrial-logistics-area-as-100993380S0 ; https://www.highnorthnews.com/politikk/105-millioner-kroner-til-styrking-av-ost-finnmark/150182 ; https://www.vegvesen.no/vegprosjekter/europaveg/kirkenes/ | GIS-2026-09-07 densify: KILA industrial area S of Kirkenes centrum 69.7220/30.0550 (distinct from town centroid + Gamneset),86,2026-09-07
ARC-FAC-315,"Arctic LNG 1 Sabetta remote cargo terminal (Geofizicheskoye field, artificial land plot)",Russia,"Sabetta / Gydan Peninsula, Yamalo-Nenets AO",71.2560,72.0520,Oil & gas condensate cargo terminal,1.6 Mt/yr terminal for construction material & equipment; expands NSR cargo capacity via Sabetta; serves Geofizicheskoye condensate field,Novatek Arctic LNG 1; govt decree 1250-r (Mishustin 2024-05-23) approved artificial plot; construction begins mid-2026,Novatek (Arctic LNG 1),Under construction (design complete; build mid-2026),,https://interfax.com/newsroom/top-stories/102667/ ; https://seanews.ru/en/2024/05/28/en-sabetta-port-territory-expansion/ ; https://russiaspivottoasia.com/sabetta-seaport-to-expand-cargo-terminal-due-to-nsr-demands/,85,2026-08-25
ARC-FAC-316,Rosatom Western Transport & Logistics Hub — reoriented to Murmansk Sea Fishing Port (51 ha),Russia,Murmansk Sea Fishing Port (Tralovaya) — Rosatom Western TLU reoriented site,68.9610,33.0450,NSR transport & logistics hub,Western TLU reoriented from Belokamenka transit hub to Murmansk for export-import cargo (not transit); ~51 ha on Murmansk Sea Fishing Port infrastructure; DP World x Rosatom JV (International Container Logistics) retains ownership,DP World x Rosatom JV; supports Murmansk as NSR logistics hub; Rosatom lowered 2030 NSR forecast to 117 Mt,Rosatom / DP World (International Container Logistics),Reoriented 2026-05,,https://www1.ru/en/news/2026/05/28/rosatom-perenes-port-dlia-sevmorputi-iz-za-nexvatki-tranzitnogo-gruza.html ; https://international.citymurmansk.ru/en/news/2026/06/08/1630/ [gis-densify-0938: Murmansk Fishing Port / Tralovaya district (reoriented Western TLU on fishing-port infra; www1.ru + City Murmansk)],80,2026-09-08
ARC-FAC-317,Azane Fuel Solutions / Azane Infrastructure AS — Norwegian Coastal Ammonia Bunkering Terminal Network (Florø / Stavanger-Risavika / Mongstad),Norway,Mongstad (primary hub),60.82,5.03,Zero-emission maritime fuel infrastructure (ammonia bunkering terminals),"NOK 442M ENOVA grant (Dec 2025); 3 ammonia bunkering terminals (Florø, Stavanger/Risavika, Mongstad) each 2,000 cbm refrigerated ammonia, bunkering rates >100 t/hour; operational by 2029; enables zero-emission coastal/offshore + North Atlantic/Arctic corridor shipping; part of Enova plan to fund ammonia & hydrogen bunkering infrastructure + new vessels; supports Norway green-maritime competitiveness",Maritime carriers & ports adopting ammonia fuel; ENOVA-supported infrastructure; coastal/offshore shipping in Norwegian + North Atlantic waters,Azane Infrastructure AS (subsidiary of Azane Fuel Solutions),In development (ENOVA grant awarded Dec 2025; operational target 2029; pending final investment decision),https://azanefs.com/,"azanefs.com 'Azane Infrastructure AS Secures ENOVA Grant of NOK 442 million' (OFFICIAL company); shipandbunker.com 'Azane Funding Paves Way for Norwegian Ammonia Bunkering Terminals by 2029' (independent); ammoniaenergy.org 'Further government support for ammonia bunkering' (independent, Risavika hub by Iverson Fuels + Port of Stavanger + ASCO Norge + St1); engine.online (Enova grant NOK 442M / $43M, each terminal 2,000 cbm, >100 t/hr, 2029); enova.no (Enova = Norwegian government enterprise under Ministry of Climate & Environment — funder). NAME DISAMBIGUATION: distinct from Varanger KraftHydrogen (Berlevåg green H2), Höegh Evi floating ammonia-to-hydrogen cracker (Stord), Norwegian Hydrogen (Ålesund), and Azane parent ECOnnect Energy. Pin at Mongstad hub (60.82,5.03); network termini Florø (61.60,5.03) & Stavanger/Risavika (58.97,5.73).",88,2026-08-25
ARC-FAC-318,Nytt sjøfibersamband til Svalbard og Jan Mayen (New submarine fibre-optic connection to Svalbard & Jan Mayen),Norway (Svalbard & Jan Mayen),"Longyearbyen, Svalbard (cable landing / main Arctic terminal)",78.2275,15.6080,National infrastructure investment — submarine fibre-optic cable (digital connectivity / telecom),"NOK 780.5M budget allocation (2026 national budget, budget line 32 'Nytt sjøfibersamband til Svalbard og Jan Mayen') for a new subsea fibre link serving Svalbard and Jan Mayen; strengthens sovereign digital/telecom connectivity for Arctic communities, research institutions (UNIS, Norwegian Polar Institute) and maritime/early-warning monitoring; reduces reliance on satellite links; supports Arctic security, science and long-term economic resilience","National infrastructure project (public funding via the Norwegian state budget); benefits Svalbard & Jan Mayen communities, research institutions and public agencies; not an individual/company grant",Norwegian state (Ministry of Local Government and Regional Development / Kommunal- og distriktsdepartementet) via the national budget,"ACTIVE/PLANNED (2026 national budget, Innst. 8 S (2025-2026) budget line 32, NOK 780.5M)",https://www.stortinget.no/no/Saker-og-publikasjoner/Publikasjoner/Innstillinger/Stortinget/2025-2026/inns-202526-008s,stortinget.no Innst. 8 S (2025-2026) (OFFICIAL Norwegian Parliament budget recommendation — line 32 'Nytt sjøfibersamband til Svalbard og Jan Mayen' NOK 780 500 000); regjeringen.no 'Svalbard i revidert nasjonalbudsjett 2026' (OFFICIAL government — Svalbard budget +NOK 72.3M context); highnorthnews.com (independent arctic media — Svalbard budget strengthening & electricity/district-heating price support). NAME DISAMBIGUATION: distinct from ARC-FAC-* Svalbard polar stations and ARC-PROG-136 (Svalbard freight subsidy) — this row is the submarine fibre-optic cable infrastructure allocation,78,2026-09-08
ARC-FAC-319,Stegra (H2 Green Steel) Green Hydrogen & Green Iron Plant — Europe's largest 700 MW green hydrogen plant,Sweden,"Stegra stalverk / green steel plant site, Sodra Svartbyn, Boden",65.8096,21.7941,Industrial energy/steel facility (green hydrogen -> green iron),"700 MW green hydrogen plant (Europe's largest); >100,000 t/yr green hydrogen powered by 100% renewable hydropower/wind using Lule River water; integrated green iron for near-zero-emission steel; closed a EUR 1.4B financing round; designated a Strategic Net-Zero Project by Swedish growth agency Tillvaxtverket; new rail link to Boden Industrial Park + Green Cargo freight management; supports Norrbotten Arctic-region export capacity via the nearby Lulea port corridor",B2B industrial; green hydrogen / green iron / green steel offtakers; integrated hydrogen-to-iron-to-steel supply chain,Stegra (Boden + Stockholm),ACTIVE (ramp-up/construction; EUR 1.4B financing closed; Europe's largest green hydrogen plant),https://stegra.com/,"stegra.com (official: 700 MW green hydrogen plant, >100,000 t/yr green hydrogen, EUR 1.4B financing, Strategic Net-Zero Project by Tillvaxtverket, rail link to Boden Industrial Park / Green Cargo freight); portlulea.com (Lulea Hamn new loading zone + rail/sea corridor linking Lulea with Boden (Stegra), Arctic export capacity); malmporten.se (Projekt Malmporten deep-water expansion serving green-steel export). NAME DISAMBIG: distinct from Boden 'Circular Resilient Arctic Food' programs (ARC-PROG-110/-200) and from ARC-PORT-125 Lulea deep harbour - this is the Stegra company/facility producing green hydrogen+iron at Boden. [gis-densify-0938: OSM landuse=construction STEGRA stalverk Boden (Sodra Svartbyn)]",87,2026-09-08
